,RT_vaccine_P0,prop_vaccine_RTs_P0,frequency_days_P0,nb_mentors_provax_P0,nb_mentors_antivax_P0,Betweenness_centrality_P0,Closeness_centrality_P0,PageRank_P0,RT_vaccine_P1,prop_vaccine_RTs_P1,frequency_days_P1,nb_mentors_provax_P1,nb_mentors_antivax_P1,Betweenness_centrality_P1,Closeness_centrality_P1,PageRank_P1,RT_vaccine_P2,prop_vaccine_RTs_P2,frequency_days_P2,nb_mentors_provax_P2,nb_mentors_antivax_P2,Betweenness_centrality_P2,Closeness_centrality_P2,PageRank_P2,RT_vaccine_P3,prop_vaccine_RTs_P3,frequency_days_P3,nb_mentors_provax_P3,nb_mentors_antivax_P3,Betweenness_centrality_P3,Closeness_centrality_P3,PageRank_P3,RT_vaccine_P4,prop_vaccine_RTs_P4,frequency_days_P4,nb_mentors_provax_P4,nb_mentors_antivax_P4,Betweenness_centrality_P4,Closeness_centrality_P4,PageRank_P4,RT_vaccine_P5,prop_vaccine_RTs_P5,frequency_days_P5,nb_mentors_provax_P5,nb_mentors_antivax_P5,Betweenness_centrality_P5,Closeness_centrality_P5,PageRank_P5,RT_vaccine_P6,prop_vaccine_RTs_P6,frequency_days_P6,nb_mentors_provax_P6,nb_mentors_antivax_P6,Betweenness_centrality_P6,Closeness_centrality_P6,PageRank_P6,RT_vaccine_P7,prop_vaccine_RTs_P7,frequency_days_P7,nb_mentors_provax_P7,nb_mentors_antivax_P7,Betweenness_centrality_P7,Closeness_centrality_P7,PageRank_P7,RT_vaccine_P8,prop_vaccine_RTs_P8,frequency_days_P8,nb_mentors_provax_P8,nb_mentors_antivax_P8,Betweenness_centrality_P8,Closeness_centrality_P8,PageRank_P8,RT_vaccine_P9,prop_vaccine_RTs_P9,frequency_days_P9,nb_mentors_provax_P9,nb_mentors_antivax_P9,Betweenness_centrality_P9,Closeness_centrality_P9,PageRank_P9,RT_vaccine_P10,prop_vaccine_RTs_P10,frequency_days_P10,nb_mentors_provax_P10,nb_mentors_antivax_P10,Betweenness_centrality_P10,Closeness_centrality_P10,PageRank_P10,RT_vaccine_P11,prop_vaccine_RTs_P11,frequency_days_P11,nb_mentors_provax_P11,nb_mentors_antivax_P11,Betweenness_centrality_P11,Closeness_centrality_P11,PageRank_P11,RT_vaccine_P12,prop_vaccine_RTs_P12,frequency_days_P12,nb_mentors_provax_P12,nb_mentors_antivax_P12,Betweenness_centrality_P12,Closeness_centrality_P12,PageRank_P12,RT_vaccine_P13,prop_vaccine_RTs_P13,frequency_days_P13,nb_mentors_provax_P13,nb_mentors_antivax_P13,Betweenness_centrality_P13,Closeness_centrality_P13,PageRank_P13,RT_vaccine_P14,prop_vaccine_RTs_P14,frequency_days_P14,nb_mentors_provax_P14,nb_mentors_antivax_P14,Betweenness_centrality_P14,Closeness_centrality_P14,PageRank_P14
S517V,267.0,0.0296107352778085,0.9655172413793104,1.0,9.0,0.0,0.4459396751740139,0.0010865480092946,170.0,0.0239639131660558,0.8620689655172413,1.0,9.0,0.0021643061337887,0.4367971210076473,0.0008512421459065,73.0,0.0115396775213405,0.7241379310344828,0.0,8.0,0.0,0.3403271692745377,0.0005282942768881,85.0,0.0098630772801113,0.8275862068965517,1.0,8.0,0.0105738008760522,0.4148510449088484,0.0007010503259129,79.0,0.0082887419997901,0.7586206896551724,1.0,9.0,0.0552441437661986,0.4234972677595628,0.0007028120623271,78.0,0.0097378277153558,0.6551724137931034,0.0,7.0,0.0,0.3514364423455332,0.0007178571814314,99.0,0.0107714068110107,0.7586206896551724,0.0,10.0,0.0002672130030028,0.3508130081300813,0.001011021817694,132.0,0.0127733694600348,0.9310344827586208,0.0,10.0,0.0003285557172908,0.357504215851602,0.0011906658812576,164.0,0.0163493171169374,0.9655172413793104,0.0,9.0,0.0006801923075789,0.3646532438478747,0.0014077481760801,203.0,0.0207439198855507,0.9310344827586208,1.0,8.0,0.003729370261391,0.4138112809699525,0.001904399736634,197.0,0.0397337636143606,0.5172413793103449,1.0,7.0,0.016355804902413,0.3966587112171837,0.0018859792170538,74.0,0.2614840989399293,0.0344827586206896,0.0,1.0,0.0,0.3267687819110139,0.0006760533556582,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,
S954V,321.0,0.0404434925034647,1.0,2.0,9.0,0.0015515189685165,0.460469573550551,0.0012759411405441,257.0,0.0346875421784316,1.0,0.0,9.0,0.0,0.3391547327977646,0.0011565434266126,167.0,0.0270051746442432,0.9655172413793104,0.0,9.0,0.0,0.3405693950177936,0.0010014964441722,145.0,0.0254833040421792,0.9655172413793104,0.0,9.0,0.0,0.3441534489118406,0.0009336122651269,154.0,0.0297584541062801,1.0,0.0,10.0,0.0,0.3449554896142433,0.0010431034047613,134.0,0.0271750152098965,1.0,0.0,10.0,0.0,0.3525463876825898,0.001118442208206,111.0,0.0204570586067084,0.9655172413793104,0.0,8.0,0.0011897031123906,0.34967585089141,0.0011037912178295,131.0,0.0246983408748114,0.9655172413793104,0.0,6.0,0.0,0.35421888053467,0.0011666131847606,135.0,0.0321965180062008,0.9655172413793104,0.0,6.0,0.0,0.3633526526972804,0.0011800406424881,134.0,0.0385722510074841,1.0,0.0,7.0,0.0,0.3732762719923918,0.0012247644921994,108.0,0.0310970342643247,0.896551724137931,0.0,8.0,0.0006889986239395,0.358653431160984,0.0010520104407115,90.0,0.0259815242494226,0.8275862068965517,0.0,7.0,0.0004671639594522,0.3348281016442451,0.0007981621014827,115.0,0.0320602174519096,0.896551724137931,0.0,5.0,0.0,0.3332092330603127,0.0009025978731565,118.0,0.0346956777418406,0.9310344827586208,0.0,7.0,0.0019325773328925,0.349705304518664,0.0009241505146305,74.0,0.04,0.5517241379310345,0.0,8.0,0.0038852207653962,0.3638510549074417,0.0010768389438036
S109V,14.0,0.0194174757281553,0.4137931034482758,3.0,0.0,0.0,0.3516282473472374,0.0005088698320212,10.0,0.0111482720178372,0.3448275862068966,3.0,0.0,0.0,0.3456746173015308,0.0005693450914295,9.0,0.010688836104513,0.3103448275862069,3.0,0.0,0.0,0.3316008316008316,0.0008005212145888,5.0,0.0058548009367681,0.1724137931034483,2.0,0.0,0.0,0.3056010481493613,0.0006259874178971,6.0,0.0057859209257473,0.1724137931034483,1.0,0.0,0.0,0.2926368785399622,0.0007192003324463,3.0,0.0031446540880503,0.0689655172413793,1.0,0.0,0.0,0.2757023772769373,0.000549472272597,1.0,0.0011286681715575,0.0344827586206896,1.0,0.0,0.0,0.2410614525139665,0.0003637898256237,1.0,0.001187648456057,0.0344827586206896,1.0,0.0,0.0,0.2343836373687119,0.0004187964683378,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0022002200220022,0.0689655172413793,2.0,0.0,0.0009005713430783,0.2862555976575956,0.0005621147928886,4.0,0.0035587188612099,0.1379310344827586,2.0,0.0,0.0,0.2930019620667102,0.0006972518894728,3.0,0.0025146689019279,0.1034482758620689,2.0,0.0,0.0002780400457652,0.274203431372549,0.000519883770737,7.0,0.0068627450980392,0.1724137931034483,2.0,0.0,0.0,0.2683147422369611,0.001000074642552,6.0,0.0117878192534381,0.1379310344827586,2.0,0.0,0.0,0.2689006242861003,0.0013637367734837
S379V,2.0,0.0186915887850467,0.0689655172413793,1.0,0.0,0.0,0.3174760488932936,0.0002091348131081,1.0,0.0185185185185185,0.0344827586206896,1.0,0.0,0.0,0.2878742958790394,0.0001964837216802,2.0,0.0869565217391304,0.0689655172413793,1.0,0.0,0.0,0.2879061371841155,0.0002880028759698,1.0,0.0526315789473684,0.0344827586206896,1.0,0.0,0.0,0.2789237668161435,0.0002466281990102,2.0,0.1111111111111111,0.0689655172413793,2.0,0.0,0.0004055549438991,0.2751479289940828,0.0003452740961826,2.0,0.1,0.0689655172413793,2.0,0.0,0.0005269777381654,0.2821484992101106,0.0003723261420918,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0434782608695652,0.0344827586206896,1.0,0.0,0.0,0.2676518883415435,0.0003331299111454,1.0,0.0434782608695652,0.0344827586206896,1.0,0.0,0.0,0.2572926909210095,0.0003688196208879,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.024390243902439,0.0689655172413793,2.0,0.0,0.0005103741217177,0.2835443037974683,0.000424823772193,7.0,0.0472972972972973,0.2413793103448276,4.0,0.0,0.000302006368722,0.2947957839262187,0.0008277664199128,8.0,0.0808080808080808,0.2413793103448276,4.0,0.0,0.0004148241335466,0.3034435731333106,0.000892166190951,3.0,0.1363636363636363,0.0689655172413793,2.0,0.0,0.0,0.2897006725759883,0.0007378210648028
S179V,17.0,0.0376106194690265,0.4137931034482758,1.0,0.0,0.0,0.3258731773482536,0.0005715687778836,12.0,0.0240480961923847,0.3448275862068966,2.0,0.0,0.0,0.3301598095885753,0.0006402615030249,3.0,0.0056179775280898,0.1034482758620689,2.0,0.0,0.0,0.3075192802056555,0.0003714300241304,1.0,0.0014025245441795,0.0344827586206896,1.0,0.0,0.0,0.2907447803053911,0.0002539773338161,2.0,0.0022909507445589,0.0689655172413793,1.0,0.0,0.0,0.2926368785399622,0.0003471448297556,2.0,0.0025510204081632,0.0689655172413793,1.0,0.0,0.0,0.2757023772769373,0.0004222432600311,1.0,0.0014409221902017,0.0344827586206896,1.0,0.0,0.0,0.2410614525139665,0.0003637898256237,1.0,0.0021786492374727,0.0344827586206896,1.0,0.0,0.0,0.2343836373687119,0.0004187964683378,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0047169811320754,0.0344827586206896,1.0,0.0,0.0,0.2329693187727509,0.0003014161783408,2.0,0.0058479532163742,0.0689655172413793,1.0,0.0,0.0,0.2316252587991718,0.0004068976209076,1.0,0.002932551319648,0.0344827586206896,1.0,0.0,0.0,0.2635475273911756,0.0002908422773885,0.0,0.0,0.0,0.0,0.0,,,
S792V,63.0,0.0498417721518987,0.7586206896551724,0.0,7.0,0.0006572238210669,0.3384994716449454,0.0003647241869283,56.0,0.0394088669950738,0.7586206896551724,0.0,7.0,0.0011523307625391,0.3379742429516185,0.000369431806013,41.0,0.0285515320334261,0.7241379310344828,0.0,3.0,0.0,0.3369718309859155,0.00035995735872,38.0,0.0323679727427597,0.5862068965517241,0.0,3.0,0.0,0.3413830954994512,0.0003592335749831,27.0,0.0395894428152492,0.4137931034482758,0.0,4.0,0.0010614109905239,0.3421633554083885,0.0003134075872276,28.0,0.0419161676646706,0.4137931034482758,0.0,4.0,0.0025981211379432,0.3484198205228248,0.0003624486246652,26.0,0.037410071942446,0.4137931034482758,0.0,3.0,0.0,0.3471440064360418,0.0003875188170412,27.0,0.0509433962264151,0.4482758620689655,0.0,4.0,0.0003960568869801,0.35421888053467,0.0003806891618333,33.0,0.0558375634517766,0.5862068965517241,0.0,4.0,0.0004651049899964,0.3601414052143172,0.0004245551406995,30.0,0.0549450549450549,0.5517241379310345,0.0,4.0,0.0004021109665834,0.3687177078440582,0.0004194417381263,18.0,0.0440097799511002,0.2758620689655172,0.0,3.0,0.0,0.3537675606641124,0.0003242261622516,18.0,0.0514285714285714,0.1724137931034483,0.0,5.0,0.0009336475601659,0.3489096573208722,0.0002951589604913,17.0,0.0765765765765765,0.1724137931034483,0.0,5.0,0.0009421902867588,0.3490639625585023,0.0002785955302258,13.0,0.0684210526315789,0.2413793103448276,0.0,3.0,0.0006317534259228,0.3408655687476062,0.0002503808646324,8.0,0.0620155038759689,0.1724137931034483,0.0,3.0,0.0006433973096667,0.3485481470052943,0.0002835139015774
S648V,181.0,0.036953858717844,1.0,1.0,9.0,0.0046645975783134,0.3830211239537664,0.0007923914900791,104.0,0.0228370663153271,0.896551724137931,0.0,9.0,0.0,0.3391547327977646,0.0005671460920877,100.0,0.017247326664367,0.896551724137931,0.0,8.0,0.0,0.3391211906449327,0.0006642209949438,118.0,0.018765903307888,1.0,0.0,9.0,0.0006761115230688,0.3441534489118406,0.0007899857539471,86.0,0.0190265486725663,0.9655172413793104,0.0,9.0,0.0,0.3446997776130467,0.0006574353452128,59.0,0.0144643294925226,0.8620689655172413,0.0,9.0,0.0004902407352519,0.3522682445759368,0.0005939925765398,58.0,0.0108532934131736,0.8275862068965517,0.0,9.0,0.0004472444108131,0.3499594484995945,0.0006750168955667,78.0,0.0145522388059701,0.8275862068965517,0.0,9.0,0.0004729511170353,0.3566021867115223,0.0007869181259703,88.0,0.018632225280542,0.8620689655172413,1.0,6.0,0.0060930492321958,0.4068896655017474,0.0009841628003689,93.0,0.0207867679928475,0.9310344827586208,1.0,7.0,0.0086513858301834,0.4133754607688257,0.0010711216581395,92.0,0.0238280238280238,0.9310344827586208,0.0,8.0,0.0006889986239395,0.358653431160984,0.0009249279698392,126.0,0.0286493860845839,1.0,0.0,8.0,0.0006797201156982,0.3502736512900704,0.0010588883875009,126.0,0.0225362189232695,1.0,0.0,7.0,0.0,0.3504306969459671,0.0009896954606521,137.0,0.0219270166453265,1.0,0.0,6.0,0.0,0.3477921062915201,0.0010493136121561,92.0,0.0260401924709878,0.5517241379310345,0.0,6.0,0.0,0.3542542558239348,0.0012508156414468
S165V,12.0,0.0048348106365834,0.3793103448275862,5.0,0.0,0.0,0.3584483401715778,0.0004769519621251,13.0,0.0047427946005107,0.3793103448275862,6.0,0.0,0.0,0.3509215757137694,0.0007208871960437,5.0,0.001840942562592,0.1379310344827586,4.0,0.0,0.0009697068057108,0.3209255533199195,0.0004985857240941,1.0,0.0004180602006688,0.0344827586206896,1.0,0.0,0.0,0.2907447803053911,0.0002539773338161,1.0,0.0004171881518564,0.0344827586206896,1.0,0.0,0.0,0.2926368785399622,0.0002541309540829,10.0,0.0042372881355932,0.1034482758620689,2.0,0.0,0.0,0.2821484992101106,0.0011938494768695,14.0,0.0060422960725075,0.2413793103448276,5.0,0.0,0.0086795718940106,0.297381116471399,0.0019523230446941,4.0,0.0017793594306049,0.1379310344827586,4.0,0.0,0.0087458601830128,0.2876526458616011,0.0008130030138564,2.0,0.0009741841207988,0.0689655172413793,1.0,0.0,0.0,0.2581564776686728,0.0005510226814683,4.0,0.0021052631578947,0.1379310344827586,2.0,0.0,0.0,0.2755352755352755,0.0010496995711062,2.0,0.0009727626459143,0.0689655172413793,1.0,0.0,0.0,0.2620624408703879,0.0004892024728905,1.0,0.0004655493482309,0.0344827586206896,1.0,0.0,0.0,0.2606166375799884,0.0002973722572077,2.0,0.0009013068949977,0.0689655172413793,2.0,0.0,0.0002655863297259,0.2690920024052916,0.0003839519987474,3.0,0.0013368983957219,0.1034482758620689,2.0,0.0,0.0,0.2903752039151713,0.0004729958041286,2.0,0.001610305958132,0.0689655172413793,2.0,0.0,0.00260766683694,0.2775223044377743,0.000564279286725
S456V,9.0,0.1525423728813559,0.2413793103448276,3.0,0.0,0.0,0.3493275172664485,0.0004035506922632,6.0,0.0952380952380952,0.1724137931034483,2.0,0.0,0.0,0.3386815486571329,0.0004147712130545,4.0,0.0533333333333333,0.1379310344827586,2.0,0.0,0.0,0.2955528103767758,0.0004450505668427,3.0,0.0428571428571428,0.1034482758620689,2.0,0.0,0.0,0.2777612384638285,0.0004325439491186,3.0,0.0394736842105263,0.1034482758620689,3.0,0.0,0.0014165399202625,0.2823315118397085,0.0004773992951862,3.0,0.0384615384615384,0.1034482758620689,2.0,0.0,0.0,0.2740104326480515,0.0004875738030107,2.0,0.0240963855421686,0.0689655172413793,1.0,0.0,0.0,0.2621506682867557,0.0003835763699497,1.0,0.0119047619047619,0.0344827586206896,1.0,0.0,0.0,0.2579075425790754,0.0003423795344022,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.015625,0.0344827586206896,1.0,0.0,0.0,0.2741669416034312,0.0003536120759691,2.0,0.0350877192982456,0.0689655172413793,1.0,1.0,0.0410113644909498,0.3190883190883191,0.0003034983773931,2.0,0.0194174757281553,0.0689655172413793,1.0,1.0,0.0397059215505075,0.3017532029669588,0.0002793710347126,1.0,0.0059880239520958,0.0344827586206896,1.0,0.0,0.0,0.2584954981121115,0.000269672179394,0.0,0.0,0.0,0.0,0.0,,,
S219V,9.0,0.0119363395225464,0.2758620689655172,2.0,0.0,0.0,0.3305813553491572,0.0003793411590173,6.0,0.0092879256965944,0.1724137931034483,1.0,0.0,0.0,0.3153621305618707,0.0003949779148867,1.0,0.0015673981191222,0.0344827586206896,1.0,0.0,0.0,0.2834715639810427,0.0002296560336539,3.0,0.0046296296296296,0.1034482758620689,1.0,0.0,0.0,0.2907447803053911,0.0004407328579794,6.0,0.009771986970684,0.2068965517241379,2.0,0.0,0.0,0.301556420233463,0.0007229437599092,4.0,0.0068846815834767,0.1379310344827586,2.0,0.0,0.0,0.288529886914378,0.0006514021953465,1.0,0.0022471910112359,0.0344827586206896,1.0,0.0,0.0,0.2410614525139665,0.0003637898256237,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0033726812816188,0.0689655172413793,1.0,0.0,0.0,0.2316252587991718,0.0004068976209076,2.0,0.0028571428571428,0.0689655172413793,1.0,0.0,0.0,0.2635475273911756,0.0004133343864268,1.0,0.002375296912114,0.0344827586206896,1.0,0.0,0.0,0.2641590737730867,0.0003867820195263
S101V,5.0,0.3571428571428571,0.0689655172413793,2.0,0.0,0.0,0.3421146315414738,0.0002999141932324,3.0,0.4285714285714285,0.0344827586206896,2.0,0.0,0.0,0.3301598095885753,0.0002839027730819,1.0,0.1666666666666666,0.0344827586206896,1.0,0.0,0.0,0.2769097222222222,0.0002252703576577,1.0,0.25,0.0344827586206896,1.0,0.0,0.0,0.2698871854208851,0.0002472854966864,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.1538461538461538,0.0689655172413793,1.0,0.0,0.0,0.2734474017743979,0.0004066951238202,3.0,0.1578947368421052,0.1034482758620689,1.0,0.0,0.0,0.2685243825205826,0.0005781646838955,6.0,0.3,0.1034482758620689,1.0,0.0,0.0,0.272302038088874,0.001021047425977,8.0,0.4705882352941176,0.1379310344827586,1.0,0.0,0.0,0.2713446249567922,0.0014561605148082,10.0,0.5,0.1724137931034483,2.0,0.0,0.0,0.2888425443169968,0.0016874329823613,7.0,0.2916666666666667,0.1724137931034483,2.0,0.0,0.0,0.2886597938144329,0.0010036350105886,6.0,0.2727272727272727,0.2068965517241379,1.0,0.0,0.0,0.273365913255956,0.0007378152642831,6.0,0.375,0.1724137931034483,1.0,0.0,0.0,0.2730899048787972,0.0007088079918816,3.0,0.3333333333333333,0.0689655172413793,1.0,0.0,0.0,0.2654191170551389,0.0007638903863129
S789V,86.0,0.0348742903487429,0.896551724137931,0.0,8.0,0.0,0.3392163783974585,0.000450352074371,93.0,0.0379591836734693,0.8620689655172413,0.0,8.0,0.0,0.3384454513767863,0.0005206238798111,102.0,0.0413961038961038,0.896551724137931,0.0,8.0,0.0,0.3403271692745377,0.0006754448988303,116.0,0.0366856419987349,0.9310344827586208,0.0,7.0,0.0,0.3433934486566065,0.0007776509506289,122.0,0.0252483443708609,0.896551724137931,0.0,9.0,0.0005014701199025,0.3446997776130467,0.0008622700128723,90.0,0.0139232673267326,0.9310344827586208,0.0,9.0,0.0,0.3522682445759368,0.0008223114404394,51.0,0.0088449531737773,0.7586206896551724,0.0,9.0,0.0,0.3502435064935065,0.0006231966262121,40.0,0.0112264945270839,0.6551724137931034,0.0,10.0,0.0003438008167257,0.357504215851602,0.0005050919355548,34.0,0.016030174446016,0.6206896551724138,0.0,7.0,0.0003433460813574,0.3640017865118356,0.0004479144865661,45.0,0.0218765192027224,0.6551724137931034,0.0,7.0,0.0006001994432585,0.3732762719923918,0.0005503538340824,46.0,0.014307931570762,0.6206896551724138,0.0,7.0,0.0,0.3583441138421733,0.0005609345982824,64.0,0.0153772224891878,0.5862068965517241,0.0,7.0,0.0,0.3497267759562841,0.0006239873542142,104.0,0.0208584035298836,0.7586206896551724,0.0,7.0,0.0,0.3504306969459671,0.0008401820163447,119.0,0.0230530802014722,0.9310344827586208,0.0,6.0,0.0,0.3477921062915201,0.0009256737533007,72.0,0.0289855072463768,0.5172413793103449,0.0,5.0,0.0,0.3536110342972459,0.0010152371233342
S557V,3.0,0.1666666666666666,0.0344827586206896,0.0,1.0,0.0,0.329222336416581,0.0001657294739866,56.0,0.1186440677966101,0.4827586206896552,0.0,9.0,0.0,0.3391547327977646,0.0003746373428655,141.0,0.1383709519136408,0.9310344827586208,0.0,9.0,0.0,0.3405693950177936,0.0008694837142966,162.0,0.1618381618381618,0.8620689655172413,0.0,8.0,0.0002314887229804,0.3438997419830446,0.0010163419542524,131.0,0.164366373902133,0.8275862068965517,0.0,6.0,0.0,0.3436807095343681,0.000905466294941,107.0,0.1345911949685534,0.8275862068965517,0.0,6.0,0.0,0.3511600471883602,0.0009253330943759,91.0,0.1195795006570302,0.8275862068965517,0.0,7.0,0.0001483247960946,0.3488278092158448,0.000939105180333,119.0,0.1145332050048123,0.7931034482758621,0.0,7.0,0.000575823305911,0.35421888053467,0.0010818929632655,160.0,0.1124385101897399,0.896551724137931,0.0,6.0,0.0,0.3633526526972804,0.0013803939898317,168.0,0.1250930752047654,0.9655172413793104,0.0,8.0,0.0002096843749022,0.3736316039980961,0.0014983075408262,162.0,0.1119557705597788,1.0,0.0,8.0,0.0,0.358653431160984,0.0014940778895246,153.0,0.0950901180857675,1.0,0.0,8.0,0.0,0.3502736512900704,0.0012516812479976,149.0,0.0720154664088931,1.0,0.0,7.0,0.0,0.3504306969459671,0.0011361312751689,144.0,0.0692640692640692,0.9655172413793104,0.0,7.0,0.0,0.349705304518664,0.0010958421767978,85.0,0.0891920251836306,0.5172413793103449,0.0,7.0,0.0114985804986912,0.3635114832276401,0.0011776626403414
S585V,232.0,0.3972602739726027,0.7931034482758621,0.0,3.0,0.0,0.3335647344671988,0.0009191010917878,234.0,0.3786407766990291,0.9655172413793104,0.0,4.0,0.0,0.3335623497080041,0.001044655232447,197.0,0.3499111900532859,0.9655172413793104,0.0,4.0,0.0,0.3346153846153846,0.0011347152131311,200.0,0.351493848857645,0.896551724137931,0.0,3.0,0.0,0.3379210431003259,0.0012016584001821,175.0,0.3723404255319149,0.896551724137931,0.0,3.0,0.0,0.3416605437178545,0.0011395633564278,135.0,0.3488372093023256,0.9310344827586208,0.0,2.0,0.0,0.3470656820831714,0.0011023618658254,101.0,0.2782369146005509,0.896551724137931,0.0,2.0,0.0,0.3355365474339036,0.0009988174055368,126.0,0.3387096774193548,0.9310344827586208,0.0,2.0,0.0,0.3392,0.0011080102057757,147.0,0.4212034383954154,0.9310344827586208,0.0,2.0,0.0,0.3579270970575318,0.0012399577634433,148.0,0.4525993883792049,0.9655172413793104,0.0,2.0,0.0,0.3615845232611699,0.0012995422272439,119.0,0.4160839160839161,0.9310344827586208,0.0,2.0,0.0,0.3531661708457289,0.0011166102147743,111.0,0.4036363636363636,0.9310344827586208,0.0,1.0,0.0,0.3267687819110139,0.0009304679933535,142.0,0.4671052631578947,1.0,0.0,1.0,0.0,0.3259286234522942,0.0010563857079623,143.0,0.4897260273972603,1.0,0.0,1.0,0.0,0.3375047402351157,0.0010561958625272,80.0,0.5228758169934641,0.5517241379310345,0.0,1.0,0.0,0.3442355760304166,0.0010881809596368
S795V,0.0,0.0,0.0,0.0,0.0,,,,9.0,0.0891089108910891,0.1034482758620689,0.0,4.0,0.0002342248828506,0.3326481671805413,0.0001895111200281,35.0,0.0991501416430594,0.3793103448275862,0.0,7.0,0.0001222227366377,0.3388810198300283,0.0003335525690468,43.0,0.1165311653116531,0.3793103448275862,0.0,7.0,0.0003289286354737,0.3433934486566065,0.0003916670338061,28.0,0.1443298969072164,0.2068965517241379,0.0,6.0,0.000409873227586,0.3436807095343681,0.0003255957326254,17.0,0.1103896103896103,0.2068965517241379,0.0,5.0,0.0,0.3506085590891244,0.0002929787958156,11.0,0.1009174311926605,0.1379310344827586,0.0,4.0,0.0,0.3363211223694466,0.0002662735898688,37.0,0.1401515151515151,0.2413793103448276,0.0,5.0,0.0,0.3408360128617363,0.000458042001151,48.0,0.1276595744680851,0.4482758620689655,0.0,6.0,0.0002006713968497,0.3620613060861839,0.0005441031461547,59.0,0.1607629427792915,0.4827586206896552,0.0,6.0,0.0,0.3715097018457169,0.0006521942040906,65.0,0.1683937823834196,0.4137931034482758,0.0,7.0,0.0,0.3583441138421733,0.0007069015497352,46.0,0.1155778894472361,0.4137931034482758,0.0,7.0,0.0002282607526961,0.3348281016442451,0.0004922856998195,36.0,0.0909090909090909,0.4827586206896552,0.0,6.0,0.0,0.3329613095238095,0.0004052307798636,47.0,0.1172069825436409,0.5517241379310345,0.0,6.0,0.0015346712940597,0.3488827910623285,0.0004766014958906,37.0,0.1434108527131783,0.3103448275862069,0.0,5.0,0.0,0.3624965605196988,0.0006265237751033
S580V,107.0,0.0728882833787465,0.9310344827586208,0.0,6.0,0.0,0.3382611756423794,0.0005104337232409,93.0,0.0730557737627651,0.8620689655172413,0.0,4.0,0.0,0.3344815707888391,0.0005081616523768,74.0,0.0496977837474815,0.8275862068965517,0.0,3.0,0.0,0.3343815513626834,0.0005237350256125,84.0,0.0393258426966292,0.8620689655172413,0.0,3.0,0.0,0.3379210431003259,0.0005974582316021,81.0,0.0321556173084557,0.8620689655172413,0.0,3.0,0.0,0.3416605437178545,0.0006166126314111,84.0,0.0319756376094404,0.9310344827586208,0.0,4.0,0.0002573739444541,0.3484198205228248,0.0007581832879895,90.0,0.0217970452894163,0.9655172413793104,0.0,3.0,0.0,0.3471440064360418,0.000923533391947,105.0,0.0249406175771971,1.0,0.0,3.0,0.0,0.353628023352794,0.0009739569344782,114.0,0.0404542228530872,0.9655172413793104,0.0,3.0,0.0,0.3610988037217545,0.0010263684699869,101.0,0.0523587350959046,0.9310344827586208,0.0,4.0,0.0003079605259253,0.3704577630957999,0.0009660685036601,79.0,0.051871306631648,0.896551724137931,0.0,4.0,0.0002986371197964,0.3543710021321962,0.0008131912309584,104.0,0.0414673046251993,0.8620689655172413,0.0,3.0,0.0,0.3320978502594514,0.0008934748009549,123.0,0.0438034188034188,0.8620689655172413,0.0,3.0,0.0,0.331973293768546,0.0009588127784675,98.0,0.0422960725075528,0.8275862068965517,0.0,3.0,0.0,0.3458997279440342,0.0007904904376667,61.0,0.0448529411764705,0.4482758620689655,0.0,3.0,0.0,0.3526505697405309,0.0008847640591967
